,Cliente_ID
518446,3499673
518447,3790019
518448,3961509
518449,3965593
518450,4383396
518451,4410191
518452,4421689
518453,4473074
518454,4555803
518455,6003847
518456,6126986
518457,7713036
518458,8447116
518459,9564563
518460,3335
518461,5879
518462,6182
518463,7456
518464,15545
518465,363400
518466,591240
518467,663466
518468,663844
518469,727528
518470,777183
518471,1444134
518472,1592589
518473,1592596
518474,1744180
518475,1908156
518476,1915408
518477,1920974
518478,1958659
518479,2030097
518480,2039244
518481,2142031
518482,2179275
518483,2225623
518484,2271816
518485,2284795
518486,2292944
518487,2298886
518488,2306544
518489,2357585
518490,2397677
518491,2465499
518492,3506499
518493,3790439
518494,4181164
518495,4181986
518496,4183715
518497,4204079
518498,4229968
518499,4246269
518500,4259389
518501,4313663
518502,4318957
518503,4322426
518504,4327728
518505,4330661
518506,4336110
518507,4336130
518508,4336260
518509,4339669
518510,4344085
518511,4344288
518512,4345466
518513,4345542
518514,4345640
518515,4348305
518516,4349761
518517,4356956
518518,4358521
518519,4358529
518520,4359850
518521,4367269
518522,4368891
518523,4378200
518524,4385012
518525,4386594
518526,4387443
518527,4399804
518528,4405135
518529,4419284
518530,4426515
518531,4452121
518532,4455331
518533,4457840
518534,4461644
518535,4493809
518536,4504355
518537,4528973
518538,4564549
518539,4564691
518540,4586922
518541,4617037
518542,4623902
518543,4641750
518544,4657313
518545,4669051
518546,4701115
518547,3202
518548,3304
518549,3439
518550,6460
518551,32367
518552,62403
518553,62407
518554,62801
518555,64391
518556,70754
518557,72241
518558,75281
518559,75929
518560,75969
518561,572046
518562,579852
518563,591546
518564,819393
518565,855092
518566,863171
518567,1120405
518568,1162103
518569,1186454
518570,1186995
518571,1309759
518572,1323199
518573,1325720
518574,1487361
518575,1545065
518576,1638299
518577,1677879
518578,1785986
518579,1842773
518580,1980069
518581,2072234
518582,2187545
518583,2205993
518584,2232011
518585,2447064
518586,2447998
518587,2465106
518588,2465130
518589,2465458
518590,2465459
518591,2465465
518592,2465633
518593,2465637
518594,2465645
518595,2465647
518596,2465663
518597,2465664
518598,2465681
518599,2465685
518600,3506561
518601,3555840
518602,3964767
518603,4204219
518604,4256298
518605,4286836
518606,4296769
518607,4303504
518608,4308843
518609,4308862
518610,4309876
518611,4327462
518612,4327907
518613,4338250
518614,4339084
518615,4343884
518616,4347733
518617,4356600
518618,4389806
518619,4400324
518620,4408639
518621,4579187
518622,4584967
518623,4622832
518624,4654491
518625,4654493
518626,4662003
518627,4682183
518628,4682872
518629,4689922
518630,7781112
518631,6473
518632,6632
518633,9552
518634,36006
518635,437229
518636,586840
518637,598872
518638,598883
518639,1022933
518640,1038301
518641,1097741
518642,1130206
518643,1158339
518644,1275301
518645,1357461
518646,1386191
518647,1408323
518648,1485065
518649,1509926
518650,1752469
518651,1982657
518652,1997561
518653,2043197
518654,2046658
518655,2110801
518656,2115989
518657,2130978
518658,2131996
518659,2142024
518660,2182925
518661,2189931
518662,2230809
518663,2258577
518664,2267659
518665,2276254
518666,2276255
518667,2302185
518668,2308763
518669,2338872
518670,3259155
518671,3342036
518672,3534256
518673,3538097
518674,4181991
518675,4183729
518676,4193869
518677,4230144
518678,4233845
518679,4237575
518680,4246224
518681,4255587
518682,4285126
518683,4290324
518684,4299221
518685,4303598
518686,4306262
518687,4322031
518688,4327531
518689,4327536
518690,4330635
518691,4338412
518692,4338549
518693,4339311
518694,4339540
518695,4344121
518696,4344122
518697,4346667
518698,4346668
518699,4347494
518700,4358495
518701,4359761
518702,4362896
518703,4362899
518705,4369779
518706,4371314
518707,4374072
518708,4419721
518709,4419726
518710,4419730
518711,4419737
518712,4435281
518713,4440330
518714,4442987
518715,4444168
518716,4451122
518717,4457436
518718,4462557
518719,4496723
518720,4512739
518721,4522711
518723,4550473
518724,4553094
518725,4553103
518726,4561635
518727,4561641
518728,4598959
518729,4665331
518730,4667976
518731,4683811
518732,4720933
518733,2465696
518734,4161288
518735,4557491
518736,4656750
518737,4694360
518738,4699371
518739,579917
518740,3224383
518741,4305771
518742,4463590
518743,4572307
518744,586956
518745,1058871
518746,2142689
518747,2384122
518748,2465503
518749,6000
518750,849747
518751,4296496
518752,4529045
518753,15360
518754,2014436
518755,4189707
518756,4496211
518757,4517871
518758,4614271
518759,4641095
518760,1285170
518763,437259
518764,437785
518765,930420
518766,2039243
518767,2187530
518768,2209860
518769,4338226
518770,5961575
518771,63176
518772,434910
518773,437964
518774,663760
518775,663772
518776,1276500
518777,2243818
518778,2269431
518779,2313372
518780,4298420
518781,2005142
518782,2360867
518783,4298418
518784,4504568
518785,31716
518786,1366423
518787,1476947
518788,2225619
518789,2399907
518791,15537
518793,36777
518795,687544
518796,1873380
518797,2269535
518798,2395745
518799,4293722
518800,1275309
518801,2393474
518802,4370184
518803,4471445
518804,9397
518805,9400
518806,10005
518807,1504691
518808,2415322
518809,4240266
518810,4290686
518811,70858
518812,663331
518813,1038266
518814,2230813
518815,4161267
518816,4463351
518817,4588658
518818,4657331
518819,767049
518820,898819
518821,1581094
518822,1755153
518823,2271943
518824,4177014
518825,657293
518826,749667
518827,1309747
518830,2050477
518831,2213669
518832,2273947
518834,4164285
518835,4224049
518836,4431000
518837,4437649
518838,4437686
518839,4446978
518842,4495225
518843,4501042
518844,4507613
518847,4556027
518848,4570352
518849,4582380
518850,4589916
518851,4596828
518852,4628721
518853,9320
518854,65282
518855,437658
518856,723811
518857,763999
518858,1576777
518859,1699116
518860,1734597
518861,4165182
518862,4307619
518863,4397032
518864,4404547
518865,4640203
518866,4641186
518867,1532699
518868,2269607
518869,4161324
518870,4708335
518871,4161297
518872,66968
518873,4493795
518874,4338228
518875,15705
518876,4333826
518877,1016005
518878,1038677
518879,4180645
518880,437255
518881,4496715
518882,3008
518883,14246
518884,1985147
518885,2465435
518886,2465448
518887,4425896
518888,72230
518889,75620
518890,437131
518891,1044548
518892,1191820
518893,1969778
518894,1985142
518895,2050173
518896,2302184
518897,4111385
518898,4255406
518899,4308810
518900,4516494
518901,4564078
518902,4699709
518903,6062836
518904,4271
518905,749729
518906,1104967
518907,1185123
518908,1185124
518909,1185125
518910,1895231
518911,1920972
518912,2059734
518913,2060083
518914,2230821
518915,2267654
518916,2276252
518917,2315224
518918,2465514
518919,2465518
518920,4229267
518921,4425521
518922,4437244
518923,4528813
518924,4568036
518925,4667232
518926,4700816
518927,63852
518928,141311
518929,726456
518930,1555951
518931,1752454
518932,1759073
518933,1985150
518934,2095170
518935,2191087
518936,4161301
518937,4449144
518938,4465344
518939,4478835
518940,4492069
518941,4531954
518942,4597079
518943,4666647
518944,4689818
518945,7964399
518946,6152
518947,15217
518948,67576
518949,437233
518950,759068
518951,960769
518952,1275743
518953,1522532
518954,1905832
518955,2024441
518956,2032130
518957,2117602
518958,2230811
518959,2258738
518960,2393243
518961,2397003
518962,3964524
518963,4240490
518964,4255916
518965,4285824
518966,4288102
518967,4297387
518968,4419285
518969,4464029
518970,4497570
518971,4570369
518972,4633380
518973,4699426
518974,398860
518975,437825
518976,754447
518977,757412
518978,783864
518979,870379
518980,1003571
518981,1183769
518982,1286758
518984,1527465
518985,1622470
518986,1726710
518987,1752475
518988,1831511
518989,1862963
518990,1898736
518991,1920979
518992,2092652
518993,2215114
518994,2262067
518995,2302186
518996,2307310
518997,2318656
518998,2335906
518999,3965561
519000,4242833
519001,4295315
519002,4386368
519003,4597650
519004,4660493
519005,4690635
519006,6075320
519007,14923
519008,67586
519009,438592
519010,770503
519011,1204919
519012,1369470
519013,1487238
519014,1588170
519015,1719413
519016,1936807
519017,2150634
519018,2164062
519019,2357428
519020,4219074
519021,4254864
519022,4311221
519023,4319993
519024,4405128
519025,4470010
519026,4491996
519027,4503787
519028,4517870
519029,4620319
519030,4620323
519031,4620334
519032,4620338
519033,4702702
519034,6112490
519035,7667
519036,15349
519037,1186997
519038,1201607
519039,1517687
519040,1589123
519041,1657970
519042,1780011
519043,1780012
519044,1836953
519045,1907735
519046,1991323
519047,2205759
519048,2215118
519049,2379928
519050,2465749
519051,4307156
519052,4515944
519053,4515951
519054,4517335
519055,4525231
519056,4577473
519057,4583067
519058,4631671
519059,4699436
519060,3716
519061,75922
519062,151242
519063,182922
519064,434527
519065,773528
519066,1288460
519067,1288464
519068,1344770
519069,1897937
519070,1967076
519071,2276437
519072,2298883
519073,2419016
519074,2421917
519075,3407079
519076,4320950
519077,4331548
519078,4441640
519079,4494815
519080,4549561
519081,4577767
519082,4627607
519083,4699365
519084,13800
519085,14630
519086,14669
519087,15482
519088,35300
519089,35301
519090,41830
519091,75899
519092,81739
519093,433940
519094,436312
519095,729943
519096,1109114
519097,1274666
519098,1277719
519099,1280509
519100,1280533
519101,1317719
519102,1348478
519103,1433082
519104,1476905
519105,1570352
519106,1642811
519107,1740798
519108,1748378
519109,1793580
519110,2011805
519111,2142028
519112,2251479
519113,2295537
519114,2349792
519115,2401937
519116,2404592
519117,2432028
519118,2465783
519119,2465809
519120,4106005
519121,4161365
519122,4203260
519123,4233556
519124,4294989
519125,4294998
519126,4295124
519127,4388712
519128,4388714
519129,4401384
519130,4633265
519131,4634329
519132,2544
519133,2556
519134,2563
519135,15891
519136,37974
519137,68706
519138,168883
519139,1038767
519140,1276832
519141,1918321
519142,1980070
519143,2292931
519144,2465728
519145,4180462
519147,4208845
519148,4320558
519149,4325147
519150,4548411
519151,4569002
519152,4598664
519153,4653815
519154,4704155
519155,2588
519156,2590
519157,2602
519158,4257
519159,15390
519160,638368
519161,983553
519162,1043091
519163,1471961
519164,1509355
519165,1638288
519166,1740792
519167,1797573
519168,1836067
519169,1895233
519170,1925175
519171,1998189
519172,2106602
519173,2110799
519174,2110807
519175,2200893
519176,2221081
519177,2276270
519178,2448198
519179,2465837
519180,2465839
519181,3407196
519182,4030344
519183,4110975
519184,4287303
519185,4297765
519186,4389434
519187,4393444
519188,4394570
519189,4398530
519190,4398532
519191,4405154
519192,4414339
519193,4501656
519194,4506417
519195,4558143
519196,4712235
519197,4712237
519198,7461672
519199,7461696
519200,15711
519201,35607
519202,60008
519203,595655
519204,596538
519205,598582
519206,1350672
519207,1615776
519208,1757371
519210,1991337
519211,2041958
519212,2048862
519213,2300183
519214,2429115
519215,4161390
519216,4189146
519217,4234418
519218,4293731
519219,4407658
519220,4449972
519221,4506170
519222,4580906
519223,4582498
519224,4621484
519225,4641447
519226,4699411
519227,4699437
519228,4704225
519229,33563
519230,36087
519231,1012912
519232,1278746
519233,1428674
519234,1489774
519235,1855711
519236,2276259
519237,3970739
519238,4306149
519239,4389436
519240,4674887
519241,9297
519242,10209
519243,36027
519244,437129
519245,493760
519246,1045070
519247,1045091
519248,1101584
519249,1275300
519250,1324927
519251,1375492
519252,1386188
519253,1402743
519254,1408326
519255,1545087
519257,1629254
519258,1748381
519259,1885497
519260,1935717
519261,2026024
519262,2053266
519263,2089930
519264,2311959
519265,2312064
519266,4098994
519267,4258310
519268,4297754
519269,4307669
519270,4339444
519271,4440318
519272,4548839
519273,4597041
519274,9555
519275,65285
519276,417469
519277,437649
519278,437711
519279,437748
519280,437766
519281,438949
519282,697060
519283,723597
519284,723679
519285,753551
519286,1026984
519287,1357452
519288,1388302
519289,1402772
519290,1408322
519291,1430252
519292,1489783
519293,1528268
519294,1528286
519295,1577603
519296,1593319
519297,1605511
519298,1605518
519299,1712123
519300,1712125
519301,1743512
519302,1745549
519303,1748390
519304,1757374
519305,1895222
519306,1895223
519307,2002531
519308,2061378
519309,2156941
519310,2268405
519311,2306247
519312,2360720
519313,2396274
519314,2398425
519315,3342109
519316,3504385
519317,3958708
519318,4161396
519319,4178132
519320,4205815
519321,4283684
519322,4292624
519323,4322413
519324,4376576
519325,4388672
519326,4395530
519327,4429625
519328,4475946
519329,4607158
519330,4609481
519331,4618448
519332,4618466
519333,4641176
519334,4688505
519335,4703858
519336,6116785
519337,9635490
519338,9186
519339,9205
519340,9278
519341,66934
519342,67044
519343,438906
519344,595966
519345,597199
519346,717637
519347,723843
519348,726296
519349,754484
519350,929871
519351,1275770
519352,1402698
519353,1487348
519354,1605517
519355,1612064
519356,1745550
519357,1752246
519358,1836946
519359,1972968
519360,2003463
519361,2018833
519362,2026016
519363,2164725
519364,2175967
519365,2286801
519366,2333186
519367,2372307
519368,2402975
519369,3413988
519370,4161399
519371,4228303
519372,4293034
519373,4313132
519374,4359584
519375,4403756
519376,4597028
519377,4640218
519378,4703964
519379,4709949
519380,6109520
519381,8674704
519382,35750
519383,596336
519384,1099341
519385,1130378
519386,1161717
519387,1323208
519388,1420705
519389,1446132
519390,1699117
519391,1709917
519392,1734606
519393,1762938
519394,1845942
519395,1994844
519396,1994846
519397,2101193
519398,2135777
519399,2317643
519400,2389842
519401,4192610
519402,4229710
519403,4286890
519404,4407351
519405,4425866
519406,4475936
519407,4553643
519408,4661912
519409,4678236
519410,6718
519411,6913
519412,6970
519413,67300
519414,1210428
519415,1336764
519416,1357528
519417,1406533
519418,1450669
519419,1733815
519420,1755159
519421,1757385
519422,1793590
519423,1793592
519424,1920976
519425,1992922
519426,2253384
519427,2276850
519428,2306408
519429,4294104
519430,4318499
519431,4397254
519432,4465060
519433,7259
519434,437847
519435,437970
519436,438878
519437,656935
519438,1025539
519439,1444150
519440,1466542
519441,1577721
519442,1578860
519443,1588274
519444,1590287
519445,1590288
519446,1590289
519447,1757380
519448,1757408
519449,1955516
519450,1993800
519451,2185444
519452,2215060
519453,2267653
519454,2267660
519455,2267662
519456,2268627
519457,2309424
519458,2389689
519459,2415260
519460,2425282
519461,4162710
519462,4299229
519463,4318943
519464,4318962
519465,4398656
519466,4427443
519467,4433610
519468,4439628
519469,4440407
519470,4446779
519471,4446782
519472,4495099
519473,4560229
519474,4568081
519475,4575973
519476,4607802
519477,4705817
519478,4705832
519479,4706710
519480,4706713
519481,6949
519482,7023
519483,70856
519484,754895
519485,1035205
519486,1038641
519488,1183747
519489,1402782
519490,1438999
519491,1439003
519492,1545069
519493,1551295
519494,1612043
519495,1709900
519496,1714839
519497,1848806
519498,1955512
519499,2005155
519500,2066801
519501,2216056
519502,2312989
519503,2335045
519504,2427656
519505,2432156
519506,4161364
519507,4165425
519508,4285705
519509,4285711
519510,4286286
519511,4286293
519512,4299192
519513,4362985
519514,4363150
519515,4374633
519516,4389675
519517,4397020
519518,4400778
519519,4402964
519520,4500873
519521,4550476
519522,4558137
519523,4568072
519524,4579830
519525,4585227
519526,4667929
519527,4670785
519528,4678196
519529,4688483
519530,7352385
519531,7797296
519532,7797417
519533,663083
519534,801676
519535,1093395
519536,1344797
519537,1546447
519538,1576764
519539,1755181
519541,1908154
519542,2130983
519543,2292940
519545,3556047
519546,4161368
519547,4197985
519548,4552175
519549,4570567
519550,4668816
519551,4669043
519552,4705336
519553,4705348
519554,4705365
519555,5948170
519556,5949542
519557,5949572
519558,7497
519559,65730
519560,599032
519561,657358
519562,750752
519563,838877
519564,841734
519565,1038284
519566,1183917
519567,1577707
519568,1685875
519569,1726702
519570,1780009
519571,1955371
519572,1958666
519573,2041179
519574,2268417
519575,2287927
519576,2312099
519577,2340693
519578,2401391
519579,3422465
519580,4323309
519581,4343598
519583,4363710
519584,4377013
519585,4382481
519586,4382484
519587,4423173
519588,4441111
519590,4528612
519591,4556411
519592,4581618
519593,4582163
519594,4582691
519595,4617490
519596,4620355
519597,4640973
519598,6083
519599,6143
519600,6280
519601,6349
519602,15465
519603,67312
519604,67335
519605,586695
519606,591361
519607,755340
519608,786836
519609,1022938
519610,1185179
519611,1191805
519612,1192680
519613,1286389
519614,1348494
519615,1461258
519616,1577709
519617,1605481
519618,1612056
519619,1816255
519620,2103130
519621,2187527
519622,2362369
519623,2363914
519624,2397676
519625,3965170
519626,3965618
519627,4162949
519629,4524227
519630,4570551
519632,4631833
519633,4631950
519634,4659591
519635,4659607
519636,4659632
519637,722441
519638,761815
519639,1003636
519640,1004505
519641,1092447
519643,1563950
519644,1837574
519645,1838950
519646,1949739
519647,2292932
519648,3258163
519649,4380895
519650,4426050
519651,4431236
519652,4448161
519653,4460836
519654,4462870
519655,4514436
519656,4529553
519657,4548885
519658,4558585
519659,4600055
519660,4641105
519661,4673726
519662,4673743
519663,4673763
519664,4679901
519665,4691201
519666,4699416
519667,4699420
519668,15382
519669,15718
519670,727480
519671,1042845
519672,1970721
519673,2248393
519674,4103475
519675,4286300
519676,4351475
519677,4399284
519678,4419734
519679,4431077
519680,4431393
519681,4445075
519682,4445469
519683,4446598
519684,4449342
519685,4449685
519686,4449769
519687,4453573
519688,4462704
519689,4486609
519690,4487096
519691,4501889
519692,4506024
519693,4506424
519694,4545604
519695,4545611
519696,4545634
519697,4545930
519698,4668611
519699,4671043
519700,4683179
519701,7573
519702,15523
519703,62942
519704,112660
519705,696538
519706,839137
519707,1323215
519708,1605476
519709,1887753
519710,2015246
519711,2097182
519712,2181072
519713,2214425
519714,2307351
519715,3340628
519716,3407185
519717,4286156
519718,4383863
519719,4444380
519720,4469468
519721,4469471
519722,4484813
519723,4489812
519724,4503382
519725,4513280
519726,4514156
519727,4516502
519728,4538120
519729,4538126
519731,4554632
519732,4554674
519733,4554696
519734,4558968
519735,4566548
519736,4601281
519737,4611865
519738,4617030
519739,4620645
519740,4624142
519741,4653747
519742,4668561
519743,4669466
519744,4680297
519745,4683167
519746,4684640
519747,4700701
519748,4704707
519749,4705848
519750,6121888
519751,10159
519752,1551278
519753,1588270
519754,1745551
519755,1793577
519756,1836952
519757,1870741
519758,1959624
519759,2008370
519760,2352356
519761,3258279
519762,4230015
519763,4313134
519764,4328172
519765,4369933
519767,4511167
519768,4528057
519769,4528098
519770,4528985
519771,4528992
519772,4529020
519773,4529721
519774,4529723
519775,4529998
519776,4530003
519777,4531735
519778,4534607
519779,4534635
519780,4534645
519781,4534670
519782,4534680
519783,4535416
519784,4543962
519785,4545247
519786,4545370
519787,4545379
519788,4545891
519789,4558398
519790,4570339
519791,4571685
519792,4575407
519793,4580894
519794,4580896
519795,4595384
519796,4595387
519797,4599157
519798,4599204
519799,4599701
519800,4599759
519801,4606665
519802,4610370
519803,4610384
519804,4633271
519805,4633414
519806,4679492
519807,4699419
519808,4709065
519809,4709066
519810,1375487
519811,1734595
519812,1736658
519813,1982414
519814,2026972
519815,2110802
519816,2328071
519817,3259118
519818,4166450
519819,4442529
519820,4486659
519821,4542202
519822,4542222
519823,4548593
519824,4561708
519825,4563542
519826,4563549
519827,4563553
519828,4563571
519829,4563615
519830,4566134
519831,4570229
519832,4570233
519833,4582267
519834,4582355
519835,4590906
519836,4594266
519837,4594299
519838,4594340
519839,4594572
519840,4594614
519841,4594623
519842,4594629
519843,4594742
519844,4598977
519845,4598990
519846,4599018
519847,4599031
519848,4600449
519849,4604476
519850,4607166
519851,4607809
519852,4607816
519853,4623905
519854,4628774
519855,4641104
519856,4641115
519857,4641159
519858,4642250
519859,4657322
519860,4657326
519861,4661959
519862,4681326
519863,4685371
519864,4693804
519865,3768
519866,65924
519867,66326
519868,66715
519869,435147
519870,437858
519871,587087
519872,598178
519874,1022565
519875,1177218
519876,1286273
519877,1344773
519878,1372279
519879,1382178
519880,1433096
519881,1540811
519882,1577583
519883,1661491
519884,1686657
519885,1743768
519886,1772729
519887,1870908
519888,1991327
519890,2045886
519891,2101194
519892,2270151
519893,2284802
519894,2383818
519895,2432550
519896,2465769
519897,3585666
519898,4112192
519899,4296455
519900,4306702
519901,4308938
519902,4313735
519903,4325385
519904,4345865
519905,4348456
519906,4368636
519907,4432119
519908,4446537
519909,4528191
519910,4548922
519911,4548926
519912,4557467
519913,4582497
519914,4629872
519915,6109885
519916,7780042
519917,7014
519918,65846
519919,77493
519920,591396
519921,804145
519922,1037939
519923,1040728
519924,1161725
519925,1283670
519926,1316103
519927,1357487
519928,1441151
519929,1441152
519930,1444139
519931,1546445
519932,1572050
519933,1578867
519934,1588291
519935,1714834
519936,1753938
519937,1872886
519938,1885492
519939,1984811
519940,2030098
519941,2053265
519942,2110805
519943,2205760
519944,2292941
519945,2322910
519946,2352274
519947,2362673
519948,2402284
519949,2421521
519950,3964743
519951,4100006
519952,4251548
519953,4296484
519954,4318530
519955,4411026
519956,4411102
519957,4424864
519958,4515673
519959,4533663
519960,4557681
519961,4562054
519962,4627125
519963,4641229
519964,4700613
519965,9266
519966,102821
519967,494908
519968,1428199
519969,1748371
519970,1781409
519971,2048863
519972,2097179
519973,2110808
519974,2181918
519975,2373397
519976,2435912
519977,3258972
519978,3966482
519979,4101643
519980,4285214
519981,4349521
519982,4354138
519983,4370155
519984,4423734
519985,4437249
519986,4583732
519987,4641205
519988,4689745
519989,30544
519990,4403210
519991,4408825
519992,4515629
519993,4570358
519994,77410
519995,1054567
519996,1745547
519997,1808890
519998,2214422
519999,2228900
520000,2397969
520001,4323989
520002,4369636
520003,4462890
520004,4511819
520005,4578014
520006,4599164
520007,4610359
520008,4614779
520009,4615790
520010,4615796
520011,4615812
520012,4615888
520013,4615890
520014,4616342
520015,4616409
520016,4616440
520017,4616450
520018,4616455
520019,4617093
520020,4617095
520021,4684935
520022,9662351
520023,4614806
520024,4640989
520025,4641129
520026,4660295
520027,4662285
520028,4662979
520029,4676329
520030,4676342
520031,4676343
520032,4677919
520033,4677937
520034,4684349
520035,4691357
520036,4691358
520037,4692124
520038,4692129
520039,4692131
520040,4692137
520041,4699399
520042,4699402
520043,4699407
520044,4699413
520045,4699440
520046,4699442
520047,4704099
520048,4704106
520049,1982659
520050,4387736
520051,4387737
520052,4535895
520053,4582198
520054,4387745
520055,4684066
520056,1015920
520057,1334366
520058,4689079
520059,1734581
520060,4517732
520061,66862
520062,887252
520063,2081220
520064,4313257
520065,4444419
520066,4455343
520067,4499091
520068,4500968
520069,4510885
520070,4623476
520071,1695045
520072,1920980
520073,2465650
520074,1848822
520075,2016398
520076,2298880
520077,4405122
520078,4413537
520079,4462722
520080,4598139
520081,4690644
523840,4714386
523841,120662
523842,131215
523843,131585
523844,133833
523845,134545
523846,134550
523847,134558
523848,134574
523849,134582
523850,134597
523851,134622
523852,134635
523853,134641
523854,134647
523855,134732
523856,134757
523857,136003
523858,136165
523859,137297
523860,137378
523861,137420
523862,137425
523863,137483
523864,211508
523865,536312
523866,663543
523867,668127
523868,668188
523869,677743
523870,695884
523871,817832
523872,854381
523873,869274
523874,892001
523875,902968
523876,932190
523877,980014
523878,1016576
523879,1026246
523880,1112586
523881,1174367
523882,1339001
523883,1612605
523884,1778902
523885,1970545
523886,2191155
523887,2198842
523888,2205478
523889,2281095
523890,2290784
523891,2362267
523892,3244734
523893,3257829
523894,4183026
523895,4230989
523896,4249004
523897,4259585
523898,4285846
523899,4297863
523900,4359490
523901,4383865
523902,4472958
523903,4512169
523904,4553926
523905,4563538
523906,4565991
523907,4633520
523908,4693014
523909,4704752
523910,5904162
523911,8050202
523912,8272672
523913,9679300
523914,64824
523915,65991
523916,120627
523917,123296
523918,123310
523919,123431
523920,131593
523921,131598
523922,131610
523923,131643
523924,134579
523925,134583
523926,134592
523927,134593
523928,134603
523929,134604
523930,134610
523931,134612
523932,134618
523933,134625
523934,134626
523935,134702
523936,134722
523937,134723
523938,134735
523939,136020
523940,136038
523941,137315
523942,531332
523943,579652
523944,628749
523945,629038
523946,649248
523947,661767
523948,669901
523949,768545
523950,858023
523951,943173
523952,954379
523953,972430
523954,1084305
523955,1085789
523956,1125963
523957,1126026
523958,1415726
523959,1415727
523960,1441806
523961,1548574
523962,1645327
523963,1816260
523964,1970544
523965,1990399
523966,2093822
523967,2151216
523968,2165098
523969,2225597
523970,2240148
523971,2243943
523972,2432619
523973,3422152
523974,3556084
523975,4183024
523976,4218942
523977,4339190
523978,4375180
523979,5221929
523980,7808315
523981,9563957
523982,64827
523983,64830
523984,131594
523985,131597
523986,131627
523987,131634
523988,131667
523989,131716
523990,131724
523991,131744
523992,131770
523993,131777
523994,131787
523995,134554
523996,134646
523997,134659
523998,134663
523999,134698
524000,134717
524001,134729
524002,134748
524003,134755
524004,137301
524005,137309
524006,137329
524007,137339
524008,137347
524009,579667
524010,629518
524011,858984
524012,891990
524013,1011730
524014,1058582
524015,1067403
524016,1430693
524017,1529496
524018,1600997
524019,1615526
524020,1728571
524021,1749128
524022,2050441
524023,2147638
524024,2151378
524025,2159045
524026,2162197
524027,2165156
524028,2173505
524029,2258332
524030,2314988
524031,2351560
524032,4125253
524033,4244545
524034,4291546
524035,4296054
524036,4375171
524037,4433180
524038,4535200
524039,4704767
524040,5929836
524041,7948370
524042,8206020
524043,8397274
524044,8407951
524045,9576289
524046,123452
524047,131335
524048,131343
524049,134541
524050,134557
524051,134567
524052,134680
524053,134708
524054,134726
524055,134737
524056,134746
524057,134776
524058,135758
524059,135761
524060,135765
524061,135767
524062,137423
524063,137440
524064,137463
524065,140652
524066,143297
524067,211724
524068,531350
524069,531412
524070,533859
524071,538824
524072,538893
524073,538905
524074,538941
524075,849616
524076,972426
524077,1015686
524078,1020557
524079,1110998
524080,1110999
524081,1163319
524082,1400125
524083,1408414
524084,1414440
524085,1465731
524086,1471257
524087,1707890
524088,1905720
524089,1926837
524090,1973861
524091,2018894
524092,2058245
524093,2210225
524094,2253660
524095,2257843
524096,2337201
524097,2344654
524098,2377332
524099,3244713
524100,3504010
524101,4072470
524102,4249559
524103,4293730
524104,4333202
524105,4398786
524106,4403295
524107,4420847
524108,4427094
524109,4512275
524110,4633518
524111,4662760
524112,4682958
524113,5882517
524114,133481
524115,135816
524116,137331
524117,137351
524118,137356
524119,137385
524120,137400
524121,137418
524122,137427
524123,137443
524124,137448
524125,137482
524126,137486
524127,137499
524128,137515
524129,137546
524130,189272
524131,485626
524132,485992
524133,486036
524134,486137
524135,490988
524136,529510
524137,532526
524138,533790
524139,540238
524140,540325
524141,540386
524142,540454
524143,700024
524144,728281
524145,836005
524146,859061
524147,867715
524148,869277
524149,929950
524150,935272
524151,970363
524152,970395
524153,970511
524154,972163
524155,972333
524156,1012577
524157,1016958
524158,1020743
524159,1025161
524160,1114593
524161,1119734
524162,1156296
524163,1361844
524164,1484592
524165,1509344
524166,1700462
524167,1816179
524168,1869942
524169,1924096
524170,1989150
524171,2148594
524172,2151078
524173,2165351
524174,2256104
524175,2340237
524176,2415400
524177,2424181
524178,3422104
524179,4292274
524180,4559959
524181,4560249
524182,4563424
524183,4704775
524184,7805190
524185,7931101
524186,9724399
524187,137462
524188,137537
524189,208796
524190,208823
524191,208830
524192,209018
524193,209026
524194,209030
524195,209037
524196,209144
524197,209151
524198,209217
524199,209254
524200,209259
524201,209263
524202,211501
524203,211541
524204,211610
524205,211620
524206,211627
524207,211639
524208,211649
524209,211687
524210,211722
524211,211737
524212,211744
524213,532475
524214,533905
524215,533927
524216,534292
524217,534412
524218,534424
524219,540271
524220,540575
524221,540581
524222,540596
524223,540603
524224,540618
524225,540636
524226,628716
524227,628764
524228,848168
524229,958978
524230,959017
524231,988750
524232,1023439
524233,1023460
524234,1023473
524235,1030298
524236,1038753
524237,1149083
524238,1151665
524239,1216281
524240,1222623
524241,1392431
524242,1395887
524243,1407635
524244,1437992
524245,1557482
524246,1560362
524247,1583873
524248,1840446
524249,1903810
524250,2004885
524251,2122882
524252,2148470
524253,2184199
524254,2237264
524255,2339957
524256,4070562
524257,4129491
524258,4291533
524259,4373505
524260,4424779
524261,4448434
524262,4486689
524263,4503717
524264,4534019
524265,4595730
524266,4704777
524267,5904180
524268,5962565
524269,5962577
524270,7730090
524271,8013970
524272,8090932
524273,120522
524274,120541
524275,133224
524276,140736
524277,143250
524278,208809
524279,208819
524280,208893
524281,208900
524282,208960
524283,209013
524284,209023
524285,209025
524286,209071
524287,209088
524288,209252
524289,209262
524290,211507
524291,211510
524292,211545
524293,211551
524294,211603
524295,211813
524296,532141
524297,532238
524298,532244
524299,532288
524300,532308
524301,630410
524302,649167
